Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1400,,,2017,101,1000,1,07,01,429,10,2,,,,3,,10,,14,,25,,69,,74,,90,,132,,,,,0,2,3,4,1
1400,,,2017,101,1000,2,07,01,325,8,2,,,,2,,6,,9,,13,,27,,30,,45,,183,,,,,0,0,6,2,0
1400,,,2017,101,1001,1,07,01,22,1,0,,,,0,,3,,1,,4,,2,,1,,1,,9,,,,,0,0,0,1,0
1400,,,2017,101,1001,2,07,01,25,0,1,,,,0,,2,,1,,1,,1,,3,,3,,13,,,,,0,0,0,0,0
1400,,,2017,101,1002,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1002,2,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1003,1,07,01,1,0,0,,,,0,,0,,0,,1,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1003,2,07,01,1,0,0,,,,0,,0,,0,,1,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1004,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1004,2,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1005,1,07,01,1,0,0,,,,0,,0,,0,,0,,0,,0,,0,,1,,,,,0,0,0,0,0
1400,,,2017,101,1005,2,07,01,1,0,0,,,,0,,0,,0,,0,,0,,0,,1,,0,,,,,0,0,0,0,0
1400,,,2017,101,1006,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1006,2,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1007,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1007,2,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1008,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1008,2,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
1400,,,2017,101,1009,1,07,01,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0
