Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
4040,,,1989,09B,B072,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B072,2,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B073,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B073,2,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B074,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B074,2,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B075,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B075,2,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B076,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B076,2,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B077,1,01,01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,7,4,3,,,0,0,0,0,0
4040,,,1989,09B,B077,2,01,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,,,0,0,0,0,0
4040,,,1989,09B,B078,1,01,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B078,2,01,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B079,1,01,01,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,,,0,0,0,0,0
4040,,,1989,09B,B079,2,01,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,,,0,0,0,0,0
4040,,,1989,09B,B08,1,01,01,814,0,0,0,0,0,0,0,1,0,1,9,20,93,115,105,128,121,80,47,48,27,19,,,0,0,0,0,0
4040,,,1989,09B,B08,2,01,01,155,0,0,0,1,0,1,1,0,0,0,0,2,4,6,7,5,18,21,11,27,34,17,,,0,0,0,0,0
4040,,,1989,09B,B09,1,01,01,7725,0,1,1,1,1,3,1,5,6,15,22,76,168,296,396,759,1152,1481,873,1365,816,287,,,0,0,0,0,0
4040,,,1989,09B,B09,2,01,01,6542,2,2,0,0,0,0,0,3,4,13,32,44,82,145,217,398,676,1042,803,1333,1127,619,,,0,0,0,0,2
4040,,,1989,09B,B090,1,01,01,403,0,0,0,0,0,0,0,0,0,1,0,8,23,41,44,62,58,50,33,43,23,17,,,0,0,0,0,0
4040,,,1989,09B,B090,2,01,01,83,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,15,10,10,19,14,9,,,0,0,0,0,0
4040,,,1989,09B,B091,1,01,01,1931,0,0,0,0,0,0,0,1,1,3,7,11,40,65,94,165,281,351,237,363,231,81,,,0,0,0,0,0
4040,,,1989,09B,B091,2,01,01,1388,0,0,0,0,0,0,0,0,1,3,12,16,19,21,33,73,108,185,167,312,281,157,,,0,0,0,0,0
4040,,,1989,09B,B092,1,01,01,59,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,3,6,13,5,12,8,1,,,0,0,0,0,0
4040,,,1989,09B,B092,2,01,01,58,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,6,7,3,11,13,7,5,,,0,0,0,0,0
4040,,,1989,09B,B093,1,01,01,1445,0,0,0,0,0,0,0,1,1,3,3,14,20,36,55,127,197,299,187,275,178,49,,,0,0,0,0,0
4040,,,1989,09B,B093,2,01,01,1367,0,0,0,0,0,0,0,1,0,3,7,13,26,31,49,81,128,213,152,290,234,139,,,0,0,0,0,0
4040,,,1989,09B,B094,1,01,01,1575,0,0,0,0,0,0,0,1,0,0,1,16,30,58,75,135,246,298,179,308,165,63,,,0,0,0,0,0
4040,,,1989,09B,B094,2,01,01,1090,0,0,0,0,0,0,0,0,0,3,3,7,12,29,42,75,121,160,149,192,206,91,,,0,0,0,0,0
4040,,,1989,09B,B095,1,01,01,487,0,0,0,0,0,2,0,2,3,1,2,6,8,20,27,57,84,131,45,57,30,12,,,0,0,0,0,0
4040,,,1989,09B,B095,2,01,01,301,1,1,0,0,0,0,0,0,2,2,5,3,6,9,12,18,42,53,35,52,40,20,,,0,0,0,0,1
4040,,,1989,09B,B096,1,01,01,1007,0,0,0,0,0,0,0,0,1,2,3,8,28,52,69,135,147,191,110,152,83,26,,,0,0,0,0,0
4040,,,1989,09B,B096,2,01,01,823,0,0,0,0,0,0,0,0,0,1,0,2,10,20,31,64,107,162,99,146,115,66,,,0,0,0,0,0
4040,,,1989,09B,B099,1,01,01,818,0,1,1,1,1,1,1,0,0,4,4,10,18,21,31,75,133,148,77,155,98,38,,,0,0,0,0,0
4040,,,1989,09B,B099,2,01,01,1432,1,1,0,0,0,0,0,2,0,1,4,3,7,32,45,81,148,256,180,309,230,132,,,0,0,0,0,1
4040,,,1989,09B,B10,1,01,01,7473,0,0,0,0,0,0,0,3,0,3,10,64,184,372,637,1115,1407,1588,705,842,382,161,,,0,0,0,0,0
4040,,,1989,09B,B10,2,01,01,1239,0,1,0,0,0,0,0,1,1,5,5,10,37,54,73,122,195,229,138,200,113,55,,,0,0,0,0,0
4040,,,1989,09B,B100,1,01,01,488,0,0,0,0,0,0,0,0,0,0,1,12,26,42,51,80,78,94,33,43,19,9,,,0,0,0,0,0
4040,,,1989,09B,B100,2,01,01,44,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,7,9,5,7,1,4,2,,,0,0,0,0,0
4040,,,1989,09B,B101,1,01,01,6789,0,0,0,0,0,0,0,1,0,2,7,52,147,319,575,1012,1296,1456,652,776,351,143,,,0,0,0,0,0
4040,,,1989,09B,B101,2,01,01,1098,0,0,0,0,0,0,0,0,0,4,2,5,32,51,62,108,176,213,114,191,95,45,,,0,0,0,0,0
4040,,,1989,09B,B109,1,01,01,196,0,0,0,0,0,0,0,2,0,1,2,0,11,11,11,23,33,38,20,23,12,9,,,0,0,0,0,0
4040,,,1989,09B,B109,2,01,01,97,0,1,0,0,0,0,0,1,1,1,3,2,3,3,7,7,10,11,17,8,14,8,,,0,0,0,0,0
4040,,,1989,09B,B11,1,01,01,592,0,1,1,0,2,1,5,7,15,6,10,20,30,34,41,58,74,83,32,69,59,44,,,0,0,0,0,0
4040,,,1989,09B,B11,2,01,01,2992,2,2,0,2,0,2,9,8,9,12,34,75,126,174,184,303,382,412,244,410,315,287,,,0,0,0,0,2
4040,,,1989,09B,B110,1,01,01,117,0,0,0,0,0,0,3,7,9,2,1,4,5,4,12,10,18,19,5,10,3,5,,,0,0,0,0,0
4040,,,1989,09B,B110,2,01,01,90,0,1,0,0,0,1,7,6,6,2,0,3,3,3,2,5,8,9,9,14,5,6,,,0,0,0,0,0
4040,,,1989,09B,B111,1,01,01,239,0,0,0,0,0,0,0,0,4,3,5,8,13,14,21,31,39,44,11,25,16,5,,,0,0,0,0,0
4040,,,1989,09B,B111,2,01,01,214,0,0,0,0,0,0,1,1,1,2,4,13,12,18,18,18,27,23,17,25,19,15,,,0,0,0,0,0
4040,,,1989,09B,B112,1,01,01,126,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,4,6,10,10,24,33,27,,,0,0,0,0,0
4040,,,1989,09B,B112,2,01,01,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,9,5,23,25,65,,,0,0,0,0,0
4040,,,1989,09B,B113,2,01,01,2480,0,0,0,0,0,0,0,0,1,7,30,56,108,150,160,274,335,359,205,342,259,194,,,0,0,0,0,0
4040,,,1989,09B,B119,1,01,01,110,0,1,1,0,2,1,2,0,2,1,4,6,11,10,5,13,11,10,6,10,7,7,,,0,0,0,0,0
4040,,,1989,09B,B119,2,01,01,74,2,1,0,2,0,1,1,1,1,1,0,2,3,3,4,5,7,12,8,6,7,7,,,0,0,0,0,2
4040,,,1989,09B,B12,1,01,01,3136,0,1,0,1,1,1,1,2,12,20,25,19,45,63,107,231,343,546,405,658,467,188,,,0,0,0,0,0
4040,,,1989,09B,B12,2,01,01,3317,1,0,0,2,0,1,0,3,1,15,40,75,123,167,203,347,438,578,296,493,353,181,,,0,0,0,0,1
4040,,,1989,09B,B120,2,01,01,664,0,0,0,0,0,0,0,0,0,8,25,42,50,59,48,67,62,101,47,74,53,28,,,0,0,0,0,0
4040,,,1989,09B,B121,2,01,01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0
4040,,,1989,09B,B122,2,01,01,807,0,0,0,0,0,0,0,0,0,3,4,5,19,15,37,60,115,147,83,146,113,60,,,0,0,0,0,0
4040,,,1989,09B,B123,2,01,01,925,0,0,0,0,0,0,0,2,1,3,7,19,43,71,77,143,156,150,68,103,58,24,,,0,0,0,0,0
4040,,,1989,09B,B124,1,01,01,1446,0,0,0,0,0,1,0,0,1,2,0,0,1,12,12,41,114,243,219,388,292,120,,,0,0,0,0,0
4040,,,1989,09B,B125,1,01,01,92,0,1,0,0,0,0,0,1,10,14,22,11,10,1,4,1,2,3,1,5,3,3,,,0,0,0,0,0
4040,,,1989,09B,B126,1,01,01,714,0,0,0,0,0,0,0,0,1,1,1,1,4,8,26,78,94,138,78,145,98,41,,,0,0,0,0,0
4040,,,1989,09B,B126,2,01,01,210,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,12,18,34,21,40,48,25,,,0,0,0,0,0
4040,,,1989,09B,B129,1,01,01,884,0,0,0,1,1,0,1,1,0,3,2,7,30,42,65,111,133,162,107,120,74,24,,,0,0,0,0,0
4040,,,1989,09B,B129,2,01,01,709,1,0,0,2,0,1,0,0,0,1,4,9,10,20,31,65,87,146,77,130,81,44,,,0,0,0,0,1
4040,,,1989,09B,B13,1,01,01,833,1,3,3,0,1,9,7,8,9,8,15,25,32,56,50,115,127,143,63,84,55,19,,,0,0,0,1,0
4040,,,1989,09B,B13,2,01,01,889,1,2,2,2,3,13,9,6,10,9,11,24,27,32,54,81,112,129,79,126,94,63,,,0,0,0,0,1
4040,,,1989,09B,B130,1,01,01,334,1,1,3,0,0,7,6,7,5,4,11,14,23,31,29,51,49,56,18,15,2,1,,,0,0,0,1,0
4040,,,1989,09B,B130,2,01,01,323,1,0,2,2,3,11,8,3,7,6,9,16,19,18,32,43,45,38,24,21,10,5,,,0,0,0,0,1
4040,,,1989,09B,B139,1,01,01,499,0,2,0,0,1,2,1,1,4,4,4,11,9,25,21,64,78,87,45,69,53,18,,,0,0,0,0,0
