Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
4020,,,2007,104,C920,2,00,01,147,0,0,0,1,0,0,0,1,0,1,0,6,5,3,8,7,10,12,20,26,22,17,3,5,0,0,0,0,0
4020,,,2007,104,C921,1,00,01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,5,13,9,2,1,1,0,0,0,0,0
4020,,,2007,104,C921,2,00,01,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,6,6,5,4,3,0,0,0,0,0
4020,,,2007,104,C924,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4020,,,2007,104,C925,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4020,,,2007,104,C925,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4020,,,2007,104,C927,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0
4020,,,2007,104,C929,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0
4020,,,2007,104,C929,2,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0
4020,,,2007,104,C930,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4020,,,2007,104,C931,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4020,,,2007,104,C939,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4020,,,2007,104,C945,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,,,2007,104,C950,1,00,01,62,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,5,8,7,13,15,4,3,0,0,0,0,0,0
4020,,,2007,104,C950,2,00,01,53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,5,6,8,18,7,4,0,0,0,0,0,0
4020,,,2007,104,C951,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
4020,,,2007,104,C951,2,00,01,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0
