Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1400,,,2001,101,1000,1,07,08,332,8,2,,,,1,,9,,21,,36,,39,,53,,68,,95,,,,,0,8,,,
1400,,,2001,101,1000,2,07,08,222,11,1,,,,1,,1,,2,,12,,13,,21,,48,,112,,,,,0,11,,,
1400,,,2001,101,1001,1,07,08,24,0,0,,,,0,,1,,3,,7,,2,,3,,3,,5,,,,,0,0,,,
1400,,,2001,101,1001,2,07,08,14,0,0,,,,0,,0,,0,,3,,1,,4,,0,,6,,,,,0,0,,,
1400,,,2001,101,1002,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1002,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1003,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1003,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1004,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1004,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1005,1,07,08,1,0,0,,,,0,,0,,0,,0,,0,,0,,1,,0,,,,,0,0,,,
1400,,,2001,101,1005,2,07,08,1,0,0,,,,0,,0,,0,,0,,0,,1,,0,,0,,,,,0,0,,,
1400,,,2001,101,1006,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1006,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1007,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1007,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1008,1,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
1400,,,2001,101,1008,2,07,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,,,
