Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
4020,,,2022,104,F799,2,00,01,18,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2,1,1,3,2,2,0,1,0,0,0,0,0
4020,,,2022,104,F82,1,00,01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,F842,2,00,01,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,F99,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0
4020,,,2022,104,F99,2,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,2,2,0,1,3,2,0,0,0,0,0
4020,,,2022,104,G000,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G001,1,00,01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2
4020,,,2022,104,G001,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G002,1,00,01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4020,,,2022,104,G002,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G008,1,00,01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,,,2022,104,G009,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G009,2,00,01,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4020,,,2022,104,G039,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0
4020,,,2022,104,G039,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
4020,,,2022,104,G040,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G040,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G042,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
4020,,,2022,104,G042,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G048,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G048,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
4020,,,2022,104,G049,1,00,01,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,3,3,2,1,1,1,0,0,0,0,0
4020,,,2022,104,G049,2,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5,3,4,0,0,0,0,0,0
4020,,,2022,104,G060,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G060,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G061,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G08,1,00,01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G09,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
4020,,,2022,104,G10,1,00,01,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,5,0,3,3,1,1,0,0,0,0,0,0
4020,,,2022,104,G10,2,00,01,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,6,2,0,2,1,2,0,0,0,0,0,0,0
4020,,,2022,104,G111,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G114,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G114,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G118,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G119,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0
4020,,,2022,104,G119,2,00,01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4020,,,2022,104,G120,1,00,01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,,,2022,104,G120,2,00,01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,,,2022,104,G121,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G122,1,00,01,188,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,14,22,24,39,36,25,9,3,1,0,0,0,0,0
4020,,,2022,104,G122,2,00,01,153,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,11,20,16,41,19,17,15,2,1,0,0,0,0,0
4020,,,2022,104,G128,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4020,,,2022,104,G129,1,00,01,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4020,,,2022,104,G129,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G14,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,,,2022,104,G20,1,00,01,763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,34,76,143,202,206,66,17,0,0,0,0,0
4020,,,2022,104,G20,2,00,01,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,13,44,67,124,176,106,31,0,0,0,0,0
4020,,,2022,104,G210,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
4020,,,2022,104,G214,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
4020,,,2022,104,G214,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4020,,,2022,104,G218,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
4020,,,2022,104,G218,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4020,,,2022,104,G231,1,00,01,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,8,6,5,1,0,0,0,0,0,0
4020,,,2022,104,G231,2,00,01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,7,9,5,0,0,0,0,0,0,0
4020,,,2022,104,G232,1,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4,1,1,0,0,0,0,0,0,0
4020,,,2022,104,G232,2,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,3,1,4,0,0,0,0,0,0,0
